canonical_smiles,name,smiles,inchi_key,sources,source_ids,in_dilirank,dilirank_category,in_tdc_dili_pos,known_hepatotoxic
N#CCc1cc(O)cc2cc(-c3ccc(O)cc3)oc12,(5-Hydroxy-2-(4-hydroxyphenyl)-1-benzofuran-7-YL)acetonitrile,C1=CC(=CC=C1C2=CC3=CC(=CC(=C3O2)CC#N)O)O,ZKJVCUXZMYKTLT-UHFFFAOYSA-N,pubchem,656953,0,unknown,0,0
N#CCc1ccc(Nc2nc(Nc3cc(C4CC4)[nH]n3)c3ccccc3n2)cc1,(4-((4-((5-cyclopropyl-1H-pyrazol-3-yl)amino)quinazolin-2-yl)amino)phenyl)acetonitrile,C1CC1C2=CC(=NN2)NC3=NC(=NC4=CC=CC=C43)NC5=CC=C(C=C5)CC#N,NVMCVWOODOWOLT-UHFFFAOYSA-N,pubchem,16040294,0,unknown,0,0
N#CN,Cyanamide,C(#N)N,XZMCDFZZKTWFGF-UHFFFAOYSA-N,pubchem,9864,0,unknown,0,0
N#CN=C1SCCN1Cc1ccc(Cl)nc1,"(3-((6-Chloropyridin-3-yl)methyl)-1,3-thiazolidin-2-ylidene)cyanamide",C1CSC(=NC#N)N1CC2=CN=C(C=C2)Cl,HOKKPVIRMVDYPB-UHFFFAOYSA-N,pubchem,115224,0,unknown,0,0
N#CNC(=NCCCCCCOc1ccc(Cl)cc1)Nc1ccncc1,Chs-828,C1=CC(=CC=C1OCCCCCCN=C(NC#N)NC2=CC=NC=C2)Cl,BOIPLTNGIAPDBY-UHFFFAOYSA-N,pubchem,148198,0,unknown,0,0
N#CSc1cnn2c(NCc3ccncc3)cc(-c3cccc(Cl)c3Cl)nc12,"5-(2,3-dichlorophenyl)-N-(pyridin-4-ylmethyl)-3-thiocyanatopyrazolo[1,5-a]pyrimidin-7-amine",C1=CC(=C(C(=C1)Cl)Cl)C2=NC3=C(C=NN3C(=C2)NCC4=CC=NC=C4)SC#N,AHPKUZJCNHGFQA-UHFFFAOYSA-N,pubchem,44629555,0,unknown,0,0
N#C[C@@H](O)c1ccc(O)cc1,(S)-4-Hydroxymandelonitrile,C1=CC(=CC=C1[C@@H](C#N)O)O,HOOOPXDSCKBLFG-MRVPVSSYSA-N,pubchem,440104,0,unknown,0,0
N#C[C@@H](O)c1ccccc1,(S)-Mandelonitrile,C1=CC=C(C=C1)[C@@H](C#N)O,NNICRUQPODTGRU-MRVPVSSYSA-N,pubchem,439767,0,unknown,0,0
N#C[C@@H]1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2,VILDAGLIPTIN,N#C[C@@H]1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2,SYOKIDBDQMKNDQ-XWTIBIIYSA-N,chembl;drugcentral;pubchem,CHEMBL142703;3642;6918537,0,unknown,0,0
N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,SAXAGLIPTIN ANHYDROUS,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,QGJUIPDUBHWZPV-SGTAVMJGSA-N,chembl;drugcentral;pubchem,CHEMBL385517;CHEMBL1201743;4114;11243969,0,unknown,0,0
N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12C[C@@H]3C[C@@H](CC(O)(C3)C1)C2,"(1S,3S,5S)-2-[(2S)-2-Amino-2-(3-hydroxytricyclo[3.3.1.13,7]dec-1-yl)acetyl]-2-azabicyclo[3.1.0]hexane-3-carbonitrile",C1[C@@H]2C[C@@H]2N([C@@H]1C#N)C(=O)[C@H](C34C[C@H]5C[C@@H](C3)CC(C5)(C4)O)N,QGJUIPDUBHWZPV-KFHUQKARSA-N,pubchem,11235729,0,unknown,0,0
N#C[C@H](c1ccnc(NCCc2cccnc2)n1)c1nc2ccccc2s1,"(2S)-1,3-benzothiazol-2-yl(2-((2-pyridin-3-ylethyl)amino)pyrimidin-4-yl)ethanenitrile",C1=CC=C2C(=C1)N=C(S2)[C@H](C#N)C3=NC(=NC=C3)NCCC4=CN=CC=C4,RCYPVQCPYKNSTG-OAHLLOKOSA-N,pubchem,46937117,0,unknown,0,0
N#C[C@H]1CC=C2CC1Oc1ccc3cccc(c3c1)N1CC[C@H](NCCc3cncn3C2)C1=O,"(20S)-19,20,22,23-Tetrahydro-19-oxo-5H,21H-18,20-ethano-12,14-etheno-6,10-methenobenz[D]imidazo[4,3-L][1,6,9,13]oxatriazacyclonoadecosine-9-carbonitrile",C1CN2C3=CC=CC4=C3C=C(C=C4)OC5CC(=CC[C@@H]5C#N)CN6C=NC=C6CCN[C@@H]1C2=O,GBEQWWUQNVMGMR-LLHWJCAFSA-N,pubchem,131704313,0,unknown,0,0
N#C[C@H]1[C@H](O)[C@@H](CO)O[C@H]1n1ccc(N)nc1=O,Cndac,C1=CN(C(=O)N=C1N)[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)C#N,DCYBPMFXJCWXNB-JWIUVKOKSA-N,pubchem,119184,0,unknown,0,0
N#Cc1c(-c2ccccc2)cc(-c2cc(Br)ccc2O)[nH]c1=O,"6-(5-Bromo-2-hydroxyphenyl)-2-oxo-4-phenyl-1,2-dihydropyridine-3-carbonitrile",C1=CC=C(C=C1)C2=C(C(=O)NC(=C2)C3=C(C=CC(=C3)Br)O)C#N,SVSYJTYGPLVUOZ-UHFFFAOYSA-N,pubchem,1235170,0,unknown,0,0
N#Cc1c(N(CC(=O)O)CC(=O)O)sc(C(=O)O)c1CC(=O)O,RANELIC ACID,N#Cc1c(N(CC(=O)O)CC(=O)O)sc(C(=O)O)c1CC(=O)O,DJSXNILVACEBLP-UHFFFAOYSA-N,chembl;pubchem,CHEMBL2107175;CHEMBL3707306;6918182,0,unknown,0,0
N#Cc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,Pradofloxacin,C1C[C@H]2CN(C[C@H]2NC1)C3=C(C=C4C(=C3C#N)N(C=C(C4=O)C(=O)O)C5CC5)F,LZLXHGFNOWILIY-APPDUMDISA-N,pubchem,9802884,0,unknown,0,0
N#Cc1c(N2C[C@@H]3NCCO[C@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,FINAFLOXACIN,N#Cc1c(N2C[C@@H]3NCCO[C@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,FYMHQCNFKNMJAV-HOTGVXAUSA-N,chembl;drugcentral;pubchem,CHEMBL1908370;4920;11567473,0,unknown,0,0
N#Cc1c(NC(=O)c2ccccc2F)sc2c1CCCC2,"N-(3-cyano-4,5,6,7-tetrahydro-1-benzothien-2-yl)-2-fluorobenzamide",C1CCC2=C(C1)C(=C(S2)NC(=O)C3=CC=CC=C3F)C#N,YVYPYORTKAIUGJ-UHFFFAOYSA-N,pubchem,766948,0,unknown,0,0
N#Cc1c[nH]c2c(C(=O)N3CCN(CCc4ccc(F)cc4)CC3)cccc12,Pruvanserin,C1CN(CCN1CCC2=CC=C(C=C2)F)C(=O)C3=CC=CC4=C3NC=C4C#N,AQRLDDAFYYAIJP-UHFFFAOYSA-N,pubchem,6433122,0,unknown,0,0
N#Cc1c[nH]c2nc(N)[nH]c(=O)c12,7-Cyano-7-deazaguanine,C1=C(C2=C(N1)N=C(NC2=O)N)C#N,FMKSMYDYKXQYRV-UHFFFAOYSA-N,pubchem,135446206,0,unknown,0,0
N#Cc1cc(-c2ccc(O)c(F)c2)cc2ccc(O)cc12,3-(3-Fluoro-4-hydroxyphenyl)-7-hydroxy-1-naphthonitrile,C1=CC(=CC2=C(C=C(C=C21)C3=CC(=C(C=C3)O)F)C#N)O,NSSOSHDCWCMNDM-UHFFFAOYSA-N,pubchem,6102691,0,unknown,0,0
N#Cc1cc(-c2n[nH]c(-c3ccncc3)n2)ccn1,topiroxostat,N#CC1=NC=CC(=C1)C1=NNC(=N1)C1=CC=NC=C1,UBVZQGOVTLIHLH-UHFFFAOYSA-N,drugcentral;pubchem,4888;5288320,0,unknown,0,0
N#Cc1cc(CN2CCC(Nc3ncnc4sc(Cl)cc34)CC2)ccc1F,Prx-08066,C1CN(CCC1NC2=C3C=C(SC3=NC=N2)Cl)CC4=CC(=C(C=C4)F)C#N.C(=C/C(=O)O)\C(=O)O,IENZFHBNCRQMNP-UHFFFAOYSA-N,pubchem,76972919,0,unknown,0,0
N#Cc1cc(Cl)cc(Oc2c(Br)ccc(Cc3n[nH]c4nnccc34)c2F)c1,CID 25058137,C1=CC(=C(C(=C1CC2=NNC3=C2C=CN=N3)F)OC4=CC(=CC(=C4)C#N)Cl)Br,OHQMEDBYNUAVNE-UHFFFAOYSA-N,pubchem,25058137,0,unknown,0,0
N#Cc1cc(Cl)cc(Oc2c(Cl)ccc3c2cnn3Cc2[nH]nc3ncccc23)c1,Mk-6186,C1=CC2=C(NN=C2N=C1)CN3C4=C(C=N3)C(=C(C=C4)Cl)OC5=CC(=CC(=C5)C#N)Cl,FZBAOOQVQXATRL-UHFFFAOYSA-N,pubchem,24988948,0,unknown,0,0
N#Cc1cc(Cl)cc(Oc2cc(OCc3[nH]nc4ccccc34)ccc2Cl)c1,3-chloro-5-(2-chloro-5-(1H-indazol-3-ylmethoxy)phenoxy)benzonitrile,C1=CC2=C(NN=C2C=C1)COC3=CC(=C(C=C3)Cl)OC4=CC(=CC(=C4)C#N)Cl,WHCLIFOVZDANCU-UHFFFAOYSA-N,pubchem,16045336,0,unknown,0,0
N#Cc1cc(Cl)cc(Oc2cc(OCc3[nH]nc4nc(N)ccc34)ccc2Cl)c1,MK-4965,C1=CC(=C(C=C1OCC2=C3C=CC(=NC3=NN2)N)OC4=CC(=CC(=C4)C#N)Cl)Cl,KXDIHAQCVNNLIB-UHFFFAOYSA-N,pubchem,16045418,0,unknown,0,0
N#Cc1cc(Cl)cc(Oc2cc(OCc3[nH]nc4ncccc34)ccc2Cl)c1,"3-chloro-5-(2-chloro-5-{1H-pyrazolo[3,4-b]pyridin-3-ylmethoxy}phenoxy)benzonitrile",C1=CC2=C(NN=C2N=C1)COC3=CC(=C(C=C3)Cl)OC4=CC(=CC(=C4)C#N)Cl,SVMHTBVIPYVDIL-UHFFFAOYSA-N,pubchem,16045340,0,unknown,0,0
N#Cc1cc(NC(=O)C(=O)O)c(Cl)c(NC(=O)C(=O)O)c1,LODOXAMIDE,N#Cc1cc(NC(=O)C(=O)O)c(Cl)c(NC(=O)C(=O)O)c1,RVGLGHVJXCETIO-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL1201266;CHEMBL3989725;3325;44564,0,unknown,0,0
N#Cc1cc(NC(=O)[C@H]2c3ccccc3C(=O)N(CC(F)(F)F)[C@@H]2c2cccnc2)ccc1F,Sj-733,C1=CC=C2C(=C1)[C@@H]([C@H](N(C2=O)CC(F)(F)F)C3=CN=CC=C3)C(=O)NC4=CC(=C(C=C4)F)C#N,VKCPFWKTFZAOTO-LEWJYISDSA-N,pubchem,89508529,0,unknown,0,0
N#Cc1cc(O)cc2cc(-c3ccc(O)cc3)oc12,5-Hydroxy-2-(4-hydroxyphenyl)-1-benzofuran-7-carbonitrile,C1=CC(=CC=C1C2=CC3=CC(=CC(=C3O2)C#N)O)O,GGEKOZPXKBYLNK-UHFFFAOYSA-N,pubchem,656952,0,unknown,0,0
N#Cc1ccc(-c2cc(C3CC4CCC3N4)cnc2F)cc1,4-[5-(7-Aza-bicyclo[2.2.1]hept-2-yl)-2-fluoro-pyridin-3-yl]-benzonitrile,C1CC2C(CC1N2)C3=CC(=C(N=C3)F)C4=CC=C(C=C4)C#N,HMZQULPVMKITSP-UHFFFAOYSA-N,pubchem,44404226,0,unknown,0,0
N#Cc1ccc(-c2ccc(OCCC(=O)NO)cc2)cc1,3-[(4'-cyanobiphenyl-4-yl)oxy]-N-hydroxypropanamide,C1=CC(=CC=C1C#N)C2=CC=C(C=C2)OCCC(=O)NO,XZWFHJUEAVOHHG-UHFFFAOYSA-N,pubchem,10039403,0,unknown,0,0
N#Cc1ccc(C(=O)N2CCC3(CC2)N=C(N)c2c(F)ccc(F)c2N3)cn1,"1-(6-Cyano-3-pyridylcarbonyl)-5',8'-difluorospiro(piperidine-4,2'(1'H)-quinazoline)-4'-amine",C1CN(CCC12NC3=C(C=CC(=C3C(=N2)N)F)F)C(=O)C4=CN=C(C=C4)C#N,GIZYIOOBBUHOBS-UHFFFAOYSA-N,pubchem,9886249,0,unknown,0,0
N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,LETROZOLE,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,HPJKCIUCZWXJDR-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL1444;1556;3902,1,vLess-DILI-Concern,1,1
N#Cc1ccc(C2CCCc3cncn32)cc1,fadrozole,N#CC1=CC=C(C=C1)C1CCCC2=CN=CN12,CLPFFLWZZBQMAO-UHFFFAOYSA-N,drugcentral,1126,0,unknown,0,0
N#Cc1ccc(COc2ccc3cc(S(=O)(=O)N[C@H](CCC(=O)O)C(=O)O)ccc3c2)c(F)c1,N-((6-((4-Cyano-2-fluorobenzyl)oxy)naphthalen-2-YL)sulfonyl)-D-glutamic acid,C1=CC(=C(C=C1C#N)F)COC2=CC3=C(C=C2)C=C(C=C3)S(=O)(=O)N[C@H](CCC(=O)O)C(=O)O,IRJUSGUHNFMVCK-OAQYLSRUSA-N,pubchem,25058128,0,unknown,0,0
N#Cc1ccc(COc2ccc3cc(S(=O)(=O)N[C@H](CCC(=O)O)C(=O)O)ccc3c2)cc1,N-((6-((4-Cyanobenzyl)oxy)naphthalen-2-YL)sulfonyl)-D-glutamic acid,C1=CC(=CC=C1COC2=CC3=C(C=C2)C=C(C=C3)S(=O)(=O)N[C@H](CCC(=O)O)C(=O)O)C#N,PUHRQSFXADUGJW-OAQYLSRUSA-N,pubchem,24755471,0,unknown,0,0
N#Cc1ccc(Cn2cncc2CN2CCN(c3cccc(Cl)c3)C(=O)C2)cc1,L-778123,C1CN(C(=O)CN1CC2=CN=CN2CC3=CC=C(C=C3)C#N)C4=CC(=CC=C4)Cl,JNUGFGAVPBYSHF-UHFFFAOYSA-N,pubchem,216454,0,unknown,0,0
N#Cc1ccc(N(Cc2ccc(OS(N)(=O)=O)c(Br)c2)n2cnnc2)cc1,"4-((3-Bromo-4-O-sulfamoylbenzyl)(4-cyanophenyl)amino)-4H-(1,2,4)-triazole",C1=CC(=CC=C1C#N)N(CC2=CC(=C(C=C2)OS(=O)(=O)N)Br)N3C=NN=C3,GHDKYBCUDPSXGJ-UHFFFAOYSA-N,pubchem,4369414,0,unknown,0,0
N#Cc1ccc(N(Cc2ccc(OS(N)(=O)=O)cc2)n2cnnc2)cc1,"4-(((4-cyanophenyl)(4H-1,2,4-triazol-4-yl)amino)methyl)phenyl sulfamate",C1=CC(=CC=C1CN(C2=CC=C(C=C2)C#N)N3C=NN=C3)OS(=O)(=O)N,WEXGHQDVDVWOIU-UHFFFAOYSA-N,pubchem,4369413,0,unknown,0,0
N#Cc1ccc(N2C(=O)[C@@H]3[C@H](O)CCN3C2=O)c2ccccc12,"4-((7R,7AS)-7-Hydroxy-1,3-dioxotetrahydro-1H-pyrrolo(1,2-C)imidazol-2(3H)-YL)-1-naphthonitrile",C1CN2[C@@H]([C@@H]1O)C(=O)N(C2=O)C3=CC=C(C4=CC=CC=C43)C#N,NHBIWLQQJPSMNP-CABCVRRESA-N,pubchem,9944398,0,unknown,0,0
N#Cc1ccc(N2CCC[C@@H]2[C@@H](O)C(F)(F)F)cc1C(F)(F)F,Vk-5211,C1C[C@@H](N(C1)C2=CC(=C(C=C2)C#N)C(F)(F)F)[C@H](C(F)(F)F)O,OPSIVAKKLQRWKC-VXGBXAGGSA-N,pubchem,44137686,0,unknown,0,0
N#Cc1ccc(N2N=C3c4ccc(C(=O)O)cc4CC[C@@H]3[C@@H]2C2CCCC2)cc1Cl,Pf-03882845,C1CCC(C1)[C@H]2[C@H]3CCC4=C(C3=NN2C5=CC(=C(C=C5)C#N)Cl)C=CC(=C4)C(=O)O,XNULRSOGWPFPBL-REWPJTCUSA-N,pubchem,46871935,0,unknown,0,0
N#Cc1ccc(N2[C@@H]3CC[C@H]2CC(O)C3)c2ccccc12,4-(3-Endo-hydroxy-8-azabicyclo[3.2.1]oct-8-yl)naphthalene-1-carbonitrile,C1C[C@H]2CC(C[C@@H]1N2C3=CC=C(C4=CC=CC=C43)C#N)O,ATKWLNSCJYLXPF-YIONKMFJSA-N,pubchem,44512434,0,unknown,0,0
N#Cc1ccc(NC(=NCC(=O)O)NC(c2ccccc2)c2ccccc2)cc1,N-(((4-cyanophenyl)amino)((diphenylmethyl)amino)methylene)glycine,C1=CC=C(C=C1)C(C2=CC=CC=C2)NC(=NCC(=O)O)NC3=CC=C(C=C3)C#N,KGHMYJFHUHFOGL-UHFFFAOYSA-N,pubchem,4447,0,unknown,0,0
N#Cc1ccc(NC(=S)/N=C(\N)Cc2c(Cl)cccc2Cl)cc1,"1-(4-Cyano-phenyl)-3-[2-(2,6-dichloro-phenyl)-1-imino-ethyl]-thiourea",C1=CC(=C(C(=C1)Cl)C/C(=N/C(=S)NC2=CC=C(C=C2)C#N)/N)Cl,NWKJBFSBEAMDBE-UHFFFAOYSA-N,pubchem,5496892,0,unknown,0,0
N#Cc1ccc(NCC(F)(F)c2ccccn2)c(F)c1CC(=O)NCCON=C(N)N,"N-[2-(carbamimidamidooxy)ethyl]-2-{6-cyano-3-[(2,2-difluoro-2-pyridin-2-ylethyl)amino]-2-fluorophenyl}acetamide",C1=CC=NC(=C1)C(CNC2=C(C(=C(C=C2)C#N)CC(=O)NCCON=C(N)N)F)(F)F,STHCHQXQLDMISY-UHFFFAOYSA-N,pubchem,9867609,0,unknown,0,0
N#Cc1ccc(Nc2nc(N)nc(Cc3c(Cl)ccc4[nH]ccc34)n2)cc1,"4-(4-Amino-6-(5-chloro-1H-indol-4-ylmethyl)-(1,3,5)triazin-2-ylamino)-benzonitrile",C1=CC(=CC=C1C#N)NC2=NC(=NC(=N2)N)CC3=C(C=CC4=C3C=CN4)Cl,SOKOHDQTKSROQZ-UHFFFAOYSA-N,pubchem,448533,0,unknown,0,0
N#Cc1ccc(Nc2nc(N)nc(Oc3c(Cl)cccc3Cl)n2)cc1,"4-(4-Amino-6-(2,6-dichloro-phenoxy)-(1,3,5)triazin-2-ylamino)-benzonitrile",C1=CC(=C(C(=C1)Cl)OC2=NC(=NC(=N2)NC3=CC=C(C=C3)C#N)N)Cl,NFNNMVVXXITVGD-UHFFFAOYSA-N,pubchem,448532,0,unknown,0,0
N#Cc1ccc(Oc2ccc3c(c2)COB3O)cc1,CRISABOROLE,N#Cc1ccc(Oc2ccc3c(c2)COB3O)cc1,USZAGAREISWJDP-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL484785;5201;44591583,0,unknown,0,0
N#Cc1ccc([C@H]2CCc3cncn32)c(F)c1,OSILODROSTAT,N#Cc1ccc([C@H]2CCc3cncn32)c(F)c1,USUZGMWDZDXMDG-CYBMUJFWSA-N,chembl;drugcentral;pubchem,CHEMBL3099695;CHEMBL3707393;5384;44139752,1,Ambiguous-DILI-Concern,0,0
N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1,VILAZODONE,N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1,SGEGOXDYSFKCPT-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL439849;CHEMBL1615374;4223;6918314,1,vNo-DILI-Concern,0,0
N#Cc1ccc2c(-c3cc4cc(CN5CCC(CN)CC5)ccc4[nH]3)n[nH]c2c1,3-(5-((4-(aminomethyl)piperidin-1-yl)methyl)-1H-indol-2-yl)-1H-indazole-6-carbonitrile,C1CN(CCC1CN)CC2=CC3=C(C=C2)NC(=C3)C4=NNC5=C4C=CC(=C5)C#N,WBKUBPBCFYCSRT-UHFFFAOYSA-N,pubchem,135525556,0,unknown,0,0
N#Cc1ccc2c(c1)CN(S(=O)(=O)c1cccs1)[C@H](Cc1ccccc1)CN2Cc1cnc[nH]1,Bms-214662,C1[C@H](N(CC2=C(N1CC3=CN=CN3)C=CC(=C2)C#N)S(=O)(=O)C4=CC=CS4)CC5=CC=CC=C5,OLCWFLWEHWLBTO-HSZRJFAPSA-N,pubchem,448545,0,unknown,0,0
N#Cc1ccc2c(c1)N(CCCN1CCC(O)CC1)c1ccccc1S2,periciazine,OC1CCN(CCCN2C3=CC=CC=C3SC3=CC=C(C=C23)C#N)CC1,LUALIOATIOESLM-UHFFFAOYSA-N,drugcentral;pubchem,2107;4747,0,unknown,0,0
N#Cc1ccc2cc1Oc1ccc3cccc(c3c1)N1CC[C@@H](NCc3cncn3C2)C1=O,"(20S)-19,20,21,22-Tetrahydro-19-oxo-5H-18,20-ethano-12,14-etheno-6,10-metheno-18H-benz(D)imidazo(4,3-K)(1,6,9,12)oxatriaza-cyclooctadecosine-9-carbonitrile",C1CN2C3=CC=CC4=C3C=C(C=C4)OC5=C(C=CC(=C5)CN6C=NC=C6CN[C@H]1C2=O)C#N,USPFJPDEADLGIG-HSZRJFAPSA-N,pubchem,23646577,0,unknown,0,0
N#Cc1ccc2cccc(OP(=O)(O)O)c2n1,RU79072,C1=CC2=C(C(=C1)OP(=O)(O)O)N=C(C=C2)C#N,NQLPTOOPFMPCHQ-UHFFFAOYSA-N,pubchem,447532,0,unknown,0,0
N#Cc1cccc(C[C@H](NC(=O)[C@@H]2CCCN2C(=O)[C@H](N)Cc2ccccc2)B(O)O)c1,1-((1-(2-Amino-3-phenyl-propionyl)-pyrrolidine-2-carbonyl)-amino)-2-(3-cyano-phenyl)-ethaneboronic acid,B([C@H](CC1=CC(=CC=C1)C#N)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC3=CC=CC=C3)N)(O)O,UFOIPTZMXQILSG-HKBOAZHASA-N,pubchem,5289192,0,unknown,0,0
N#Cc1cccc(S(=O)(=O)N2C[C@@H](O)[C@@H](Cc3ccccc3)N(Cc3ccc(O)cc3)C(=O)N2Cc2ccc(O)cc2)c1,"3-{[(5R,6R)-5-Benzyl-6-hydroxy-2,4-bis(4-hydroxybenzyl)-3-oxo-1,2,4-triazepan-1-yl]sulfonyl}benzonitril",C1[C@H]([C@H](N(C(=O)N(N1S(=O)(=O)C2=CC=CC(=C2)C#N)CC3=CC=C(C=C3)O)CC4=CC=C(C=C4)O)CC5=CC=CC=C5)O,UYUWNNRWESUYOB-FIRIVFDPSA-N,pubchem,448667,0,unknown,0,0
N#Cc1cccc([C@@H](NCC2CC2)c2ccc(F)c(NC(=O)c3cc(C(F)(F)F)nn3-c3cccc(CN)c3)c2)c1,BEROTRALSTAT,N#Cc1cccc([C@@H](NCC2CC2)c2ccc(F)c(NC(=O)c3cc(C(F)(F)F)nn3-c3cccc(CN)c3)c2)c1,UXNXMBYCBRBRFD-MUUNZHRXSA-N,chembl;drugcentral,CHEMBL5189739;CHEMBL6067995;5430,1,Ambiguous-DILI-Concern,0,0
N#Cc1ccccc1-c1cc(-c2ccccn2)cn(-c2ccccc2)c1=O,PERAMPANEL,N#Cc1ccccc1-c1cc(-c2ccccn2)cn(-c2ccccc2)c1=O,PRMWGUBFXWROHD-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL1214124;4684;9924495,1,vNo-DILI-Concern,0,0
N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2ccccc2c1=O,2-((2-((3R)-3-Aminopiperidin-1-YL)-4-oxoquinazolin-3(4H)-YL)methyl)benzonitrile,C1C[C@H](CN(C1)C2=NC3=CC=CC=C3C(=O)N2CC4=CC=CC=C4C#N)N,OYNURZXTLNNKAP-QGZVFWFLSA-N,pubchem,23647311,0,unknown,0,0
N#Cc1ccccc1OCC(O)CNCCNC(=O)Cc1ccc(O)cc1,epanolol,OC(CNCCNC(=O)CC1=CC=C(O)C=C1)COC1=C(C=CC=C1)C#N,YARKMNAWFIMDKV-UHFFFAOYSA-N,drugcentral;pubchem,4467;72014,0,unknown,0,0
N#Cc1ccnc(N2C(=O)CC[C@H]2C(=O)N(c2cncc(F)c2)[C@H](C(=O)NC2CC(F)(F)C2)c2ccccc2Cl)c1,IVOSIDENIB,N#Cc1ccnc(N2C(=O)CC[C@H]2C(=O)N(c2cncc(F)c2)[C@H](C(=O)NC2CC(F)(F)C2)c2ccccc2Cl)c1,WIJZXSAJMHAVGX-DHLKQENFSA-N,chembl;drugcentral;pubchem,CHEMBL3989958;5292;71657455,1,Ambiguous-DILI-Concern,0,0
N#Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2ncnc(N)c12,Toyocamycin,C1=C(C2=C(N=CN=C2N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N)C#N,XOKJUSAYZUAMGJ-WOUKDFQISA-N,pubchem,11824,0,unknown,0,0
N#Cc1cnn(-c2ccc(Cl)cc2)c1N,5-Amino-1-(4-chlorophenyl)-1H-pyrazole-4-carbonitrile,C1=CC(=CC=C1N2C(=C(C=N2)C#N)N)Cl,WIWSALMJHPGFDY-UHFFFAOYSA-N,pubchem,639097,0,unknown,0,0
N#Cc1cnn2c(NCCc3cnc[nH]3)nc(Nc3ccccc3)nc12,"4-(2-(1H-Imidazol-4-YL)ethylamino)-2-(phenylamino)pyrazolo(1,5-A)(1,3,5)triazine-8-carbonitrile",C1=CC=C(C=C1)NC2=NC3=C(C=NN3C(=N2)NCCC4=CN=CN4)C#N,IWUUKHQIKFHWIW-UHFFFAOYSA-N,pubchem,24779678,0,unknown,0,0
N#Cc1cnn2c(Nc3ccccc3)nc(NCC3CCCCC3)nc12,"2-(Cyclohexylmethylamino)-4-(phenylamino)pyrazolo[1,5-a][1,3,5]triazine-8-carbonitrile",C1CCC(CC1)CNC2=NC3=C(C=NN3C(=N2)NC4=CC=CC=C4)C#N,NCVMTHVSAJMOPI-UHFFFAOYSA-N,pubchem,24779675,0,unknown,0,0
N#Cc1cnn2c(Nc3ccccc3)nc(NCc3ccc(Cl)cc3)nc12,"2-(4-Chlorobenzylamino)-4-(phenylamino)pyrazolo[1,5-a][1,3,5]triazine-8-carbonitrile",C1=CC=C(C=C1)NC2=NC(=NC3=C(C=NN32)C#N)NCC4=CC=C(C=C4)Cl,QCVULERVJOYHCP-UHFFFAOYSA-N,pubchem,24779676,0,unknown,0,0
N#Cc1nc(Nc2ccccc2OCCCn2ccnc2)c2ncn(C3CCCC3)c2n1,9-Cyclopentyl-6-(2-(3-imidazol-1-yl-propoxy)-phenylamino)-9H-purine-2-carbonitrile,C1CCC(C1)N2C=NC3=C(N=C(N=C32)C#N)NC4=CC=CC=C4OCCCN5C=CN=C5,JJNKDTWKWYLERH-UHFFFAOYSA-N,pubchem,11464526,0,unknown,0,0
N#N,NITROGEN,N#N,IJGRMHOSHXDMSA-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL142438;4251;947,0,unknown,0,0
N#[N+]CC(=O)[C@@H](Cc1ccccc1)N=C([O-])OCc1ccccc1,N-[(2R)-4-diazonio-3-oxoniumylidene-1-phenylbutan-2-yl]-1-phenylmethoxymethanimidate,C1=CC=C(C=C1)C[C@H](C(=[OH+])C[N+]#N)N=C([O-])OCC2=CC=CC=C2,VLIGBVLLNSWVMI-MRXNPFEDSA-N,pubchem,131704219,0,unknown,0,0
N#[N+][O-],nitrous oxide,[O-][N+]#N,GQPLMRYTRLFLPF-UHFFFAOYSA-N,drugcentral,4238,0,unknown,0,0
